,Input,Output,Response
246,Aber die Kommission muss sich von Werten und vom Recht und nicht nur vom Instinkt leiten lassen.,Aber die Kommission muss sich von Werten und vom Recht und nicht nur von Instinkt leiten lassen.,"{""explainHtml"":""<p>Überprüfen Sie, ob diese Wörter unveränderlich sind (Person, Ort, Akronym usw.):<br\/>Kommission<\/p>\n"",""explainPreHtml"":"""",""correctedHtml"":""Aber die Kommission muss sich von Werten und <u title='von Recht || von Rechten'>vom Recht<\/u> und nicht nur <b title='vom'>von<\/b> Instinkt leiten lassen."",""model"":""UNK"",""editXml"":""Aber die Kommission muss sich von Werten und <DBT TOK='von Recht || von Rechten'>vom Recht<\/DBT> und nicht nur <REP TOK='von'>vom<\/REP> Instinkt leiten lassen."",""corrected"":""Aber die Kommission muss sich von Werten und vom Recht und nicht nur von Instinkt leiten lassen."",""editOps"":[{""LTID"":"""",""beg"":45,""kind"":""DBT"",""alt"":""von Recht || von Rechten"",""text"":""vom Recht""},{""LTID"":"""",""beg"":69,""kind"":""REP"",""alt"":""von"",""text"":""vom""}]}"
247,Die Mitteilung verfolgt im Wesentlichen zwei Ziele.,Die Mitteilung verfolgt im wesentlichen zwei Ziele.,"{""explainHtml"":"""",""explainPreHtml"":"""",""correctedHtml"":""Die Mitteilung verfolgt im <b title='Wesentlichen'>wesentlichen<\/b> zwei Ziele."",""model"":""UNK"",""editXml"":""Die Mitteilung verfolgt im <REP TOK='wesentlichen'>Wesentlichen<\/REP> zwei Ziele."",""corrected"":""Die Mitteilung verfolgt im wesentlichen zwei Ziele."",""editOps"":[{""LTID"":"""",""beg"":27,""kind"":""REP"",""alt"":""wesentlichen"",""text"":""Wesentlichen""}]}"
248,"Sie dürfen in ihrer Anwendung nicht diskriminierend wirken, d. h. die Maßnahmen dürfen nicht nach geographischem Ursprung unterscheiden.","Sie dürfen in ihrer Anwendung nicht diskriminierend wirken, d.h. die Maßnahmen dürfen nicht nach geographischem Ursprung unterscheiden.","{""explainHtml"":""<p  class='LT2'><b>geographischem<\/b> : Möchten Sie die modernere Schreibweise <b>geografischem<\/b> verwenden?<br\/>→ <span class='LTsuggest'>geografischem<\/span><\/p>\n"",""explainPreHtml"":""<p  class='LT0'><b>geographischem<\/b> : Möchten Sie die modernere Schreibweise <b>geografischem<\/b> verwenden?<br\/>→ <span class='LTsuggest'>geografischem<\/span><\/p>\n"",""correctedHtml"":""Sie dürfen in ihrer Anwendung nicht diskriminierend wirken, d.<img src='BugSmall.png' class='smallbug'  title=' '\/>h. die Maßnahmen dürfen nicht nach <u class='LT2'>geographischem<\/u> Ursprung unterscheiden."",""model"":""UNK"",""editXml"":""Sie dürfen in ihrer Anwendung nicht diskriminierend wirken, d.<DEL TOK=' '> <\/DEL>h. die Maßnahmen dürfen nicht nach <DBT RID='LT2'>geographischem<\/DBT> Ursprung unterscheiden."",""corrected"":""Sie dürfen in ihrer Anwendung nicht diskriminierend wirken, d.h. die Maßnahmen dürfen nicht nach geographischem Ursprung unterscheiden."",""editOps"":[{""LTID"":"""",""beg"":62,""kind"":""DEL"",""alt"":"" "",""text"":"" ""},{""LTID"":""LT2"",""beg"":98,""kind"":""DBT"",""alt"":"""",""text"":""geographischem""}]}"
249,"Sie werden sicher Ja sagen, aber ich möchte von Ihnen wissen: Wissen die Herren auch, was das in der Konsequenz bedeutet?","Sie werden sicher ja sagen, aber ich möchte von Ihnen wissen: Wissen die Herren auch, was das in der Konsequenz bedeutet?","{""explainHtml"":"""",""explainPreHtml"":"""",""correctedHtml"":""Sie werden sicher <b title='Ja'>ja<\/b> sagen, aber ich möchte von Ihnen wissen: Wissen die Herren auch, was das in der Konsequenz bedeutet?"",""model"":""UNK"",""editXml"":""Sie werden sicher <REP TOK='ja'>Ja<\/REP> sagen, aber ich möchte von Ihnen wissen: Wissen die Herren auch, was das in der Konsequenz bedeutet?"",""corrected"":""Sie werden sicher ja sagen, aber ich möchte von Ihnen wissen: Wissen die Herren auch, was das in der Konsequenz bedeutet?"",""editOps"":[{""LTID"":"""",""beg"":18,""kind"":""REP"",""alt"":""ja"",""text"":""Ja""}]}"
250,"Ja, ich würde sogar sagen, dass wir diese Arbeitsmethode bei verschiedenen schwierigen Themen, wie z. B. bei der Frage einer neuen Strategie im Bereich der Chemikalien, schon jetzt anwenden.","Ja, ich würde sogar sagen, dass wir diese Arbeitsmethode bei verschiedenen schwierigen Themen, wie z.B. bei der Frage einer neuen Strategie im Bereich der Chemikalien, schon jetzt anwenden.","{""explainHtml"":"""",""explainPreHtml"":"""",""correctedHtml"":""Ja, ich würde sogar sagen, dass wir diese Arbeitsmethode bei verschiedenen schwierigen Themen, wie z.<img src='BugSmall.png' class='smallbug'  title=' '\/>B. bei der Frage einer neuen Strategie im Bereich der Chemikalien, schon jetzt anwenden."",""model"":""UNK"",""editXml"":""Ja, ich würde sogar sagen, dass wir diese Arbeitsmethode bei verschiedenen schwierigen Themen, wie z.<DEL TOK=' '> <\/DEL>B. bei der Frage einer neuen Strategie im Bereich der Chemikalien, schon jetzt anwenden."",""corrected"":""Ja, ich würde sogar sagen, dass wir diese Arbeitsmethode bei verschiedenen schwierigen Themen, wie z.B. bei der Frage einer neuen Strategie im Bereich der Chemikalien, schon jetzt anwenden."",""editOps"":[{""LTID"":"""",""beg"":101,""kind"":""DEL"",""alt"":"" "",""text"":"" ""}]}"
251,Werden die Amerikaner den gleichen Standpunkt in dieser Frage einnehmen wie wir?,"Werden die Amerikaner den gleichen Standpunkt in dieser Frage einnehmen, wie wir?","{""explainHtml"":""<p>Überprüfen Sie, ob diese Wörter unveränderlich sind (Person, Ort, Akronym usw.):<br\/>Amerikaner<\/p>\n"",""explainPreHtml"":"""",""correctedHtml"":""Werden die Amerikaner den gleichen Standpunkt in dieser Frage einnehmen<b>,<\/b> wie wir?"",""model"":""UNK"",""editXml"":""Werden die Amerikaner den gleichen Standpunkt in dieser Frage einnehmen<INS TOK=''\/> wie wir?"",""corrected"":""Werden die Amerikaner den gleichen Standpunkt in dieser Frage einnehmen, wie wir?"",""editOps"":[]}"
252,"Dabei geht es jedoch um ein einzelnes Sachgebiet, während diese Mitteilung zum Vorsorgeprinzip als horizontal bezeichnet werden kann, d. h. sie betrifft alle politischen Sachgebiete.","Dabei geht es jedoch um ein einzelnes Sachgebiet, während diese Mitteilung zum Vorsorgeprinzip als horizontal bezeichnet werden kann, d.h. sie betrifft alle politischen Sachgebiete.","{""explainHtml"":"""",""explainPreHtml"":"""",""correctedHtml"":""Dabei geht es jedoch um ein einzelnes Sachgebiet, während diese Mitteilung zum Vorsorgeprinzip als horizontal bezeichnet werden kann, d.<img src='BugSmall.png' class='smallbug'  title=' '\/>h. sie betrifft alle politischen Sachgebiete."",""model"":""UNK"",""editXml"":""Dabei geht es jedoch um ein einzelnes Sachgebiet, während diese Mitteilung zum Vorsorgeprinzip als horizontal bezeichnet werden kann, d.<DEL TOK=''> <\/DEL>h. sie betrifft alle politischen Sachgebiete."",""corrected"":""Dabei geht es jedoch um ein einzelnes Sachgebiet, während diese Mitteilung zum Vorsorgeprinzip als horizontal bezeichnet werden kann, d.h. sie betrifft alle politischen Sachgebiete."",""editOps"":[{""LTID"":"""",""beg"":136,""kind"":""DEL"",""alt"":"""",""text"":"" ""}]}"
253,"Ich möchte sie verknüpfen mit etwas, was Herr Goodwill gefragt hat, nämlich mit unserem Verhältnis zwischen Vorsorgeprinzip und der Welt außerhalb der Europäischen Union.","Ich möchte Sie verknüpfen mit etwas, was Herr Goodwill gefragt hat, nämlich mit unserem Verhältnis zwischen Vorsorgeprinzip und der Welt außerhalb der Europäischen Union.","{""explainHtml"":""<p>Überprüfen Sie, ob diese Wörter unveränderlich sind (Person, Ort, Akronym usw.):<br\/>Goodwill, Vorsorgeprinzip, Europäischen<\/p>\n"",""explainPreHtml"":"""",""correctedHtml"":""Ich möchte <b title='sie'>Sie<\/b> verknüpfen mit etwas, was Herr Goodwill gefragt hat, nämlich mit unserem Verhältnis zwischen Vorsorgeprinzip und der Welt außerhalb der Europäischen Union."",""model"":""UNK"",""editXml"":""Ich möchte <REP TOK='Sie'>sie<\/REP> verknüpfen mit etwas, was Herr Goodwill gefragt hat, nämlich mit unserem Verhältnis zwischen Vorsorgeprinzip und der Welt außerhalb der Europäischen Union."",""corrected"":""Ich möchte Sie verknüpfen mit etwas, was Herr Goodwill gefragt hat, nämlich mit unserem Verhältnis zwischen Vorsorgeprinzip und der Welt außerhalb der Europäischen Union."",""editOps"":[{""LTID"":"""",""beg"":11,""kind"":""REP"",""alt"":""Sie"",""text"":""sie""}]}"
254,"Deshalb seien Sie versichert, dass sich auch die Konföderale Fraktion der Vereinigten Europäischen Linken/ Nordische Grüne Linke dafür engagieren wird, dass die Union endlich ihre Hausaufgaben erledigt.","Deshalb seien Sie versichert, dass sich auch die Konföderale Fraktion der Vereinigten Europäischen Linken/Nordische Grüne Linke dafür engagieren wird, dass die Union endlich ihre Hausaufgaben erledigt.","{""explainHtml"":""<p>Überprüfen Sie, ob diese Wörter unveränderlich sind (Person, Ort, Akronym usw.):<br\/>Vereinigten, Europäischen, Linken, Nordische, Grüne, Linke, Union<\/p>\n"",""explainPreHtml"":""<p  class='LT0'><b>Europäischen<\/b> : Außer am Satzanfang werden nur Nomen und Eigennamen großgeschrieben.<br\/>→ <span class='LTsuggest'>europäischen<\/span><\/p>\n<p  class='LT0'><b>Nordische<\/b> : Außer am Satzanfang werden nur Nomen und Eigennamen großgeschrieben.<br\/>→ <span class='LTsuggest'>nordische<\/span><\/p>\n"",""correctedHtml"":""Deshalb seien Sie versichert, dass sich auch die Konföderale Fraktion der Vereinigten Europäischen Linken\/<img src='BugSmall.png' class='smallbug'  title=' '\/>Nordische Grüne Linke dafür engagieren wird, dass die Union endlich ihre Hausaufgaben erledigt."",""model"":""UNK"",""editXml"":""Deshalb seien Sie versichert, dass sich auch die Konföderale Fraktion der Vereinigten Europäischen Linken\/<DEL TOK=''> <\/DEL>Nordische Grüne Linke dafür engagieren wird, dass die Union endlich ihre Hausaufgaben erledigt."",""corrected"":""Deshalb seien Sie versichert, dass sich auch die Konföderale Fraktion der Vereinigten Europäischen Linken\/Nordische Grüne Linke dafür engagieren wird, dass die Union endlich ihre Hausaufgaben erledigt."",""editOps"":[{""LTID"":"""",""beg"":106,""kind"":""DEL"",""alt"":"""",""text"":"" ""}]}"
255,"Politik der verschlossenen Türen, Beratungen im stillen Kämmerlein, all das muss ein- für allemal der Vergangenheit angehören.","Politik der verschlossenen Türen, Beratungen im stillen Kennerlein, all das muss ein- für allemal der Vergangenheit angehören.","{""explainHtml"":"""",""explainPreHtml"":"""",""correctedHtml"":""Politik der verschlossenen Türen, Beratungen im stillen <b title='Kämmerlein'>Kennerlein<\/b>, all das muss <u title='ein - || eine -'>ein-<\/u> für allemal der Vergangenheit angehören."",""model"":""UNK"",""editXml"":""Politik der verschlossenen Türen, Beratungen im stillen <REP TOK='Kennerlein'>Kämmerlein<\/REP>, all das muss <DBT TOK='ein - || eine -'>ein-<\/DBT> für allemal der Vergangenheit angehören."",""corrected"":""Politik der verschlossenen Türen, Beratungen im stillen Kennerlein, all das muss ein- für allemal der Vergangenheit angehören."",""editOps"":[{""LTID"":"""",""beg"":56,""kind"":""REP"",""alt"":""Kennerlein"",""text"":""Kämmerlein""},{""LTID"":"""",""beg"":81,""kind"":""DBT"",""alt"":""ein - || eine -"",""text"":""ein-""}]}"
256,Natürlich geht es auch um Effizienz von Entscheidungen und funktionierende Institutionen in einer Union der 27 und mehr Mitgliedstaaten.,Natürlich geht es auch um Effizienz von Entscheidungen und funktionierenden Institutionen in einer Union der 27 und mehr Mitgliedstaaten.,"{""explainHtml"":"""",""explainPreHtml"":"""",""correctedHtml"":""Natürlich geht es auch um Effizienz von Entscheidungen und <b title='funktionierende'>funktionierenden<\/b> Institutionen in einer Union der 27 und <u title='der || mehr'>mehr<\/u> Mitgliedstaaten."",""model"":""UNK"",""editXml"":""Natürlich geht es auch um Effizienz von Entscheidungen und <REP TOK='funktionierenden'>funktionierende<\/REP> Institutionen in einer Union der 27 und <DBT TOK='der || mehr'>mehr<\/DBT> Mitgliedstaaten."",""corrected"":""Natürlich geht es auch um Effizienz von Entscheidungen und funktionierenden Institutionen in einer Union der 27 und mehr Mitgliedstaaten."",""editOps"":[{""LTID"":"""",""beg"":59,""kind"":""REP"",""alt"":""funktionierenden"",""text"":""funktionierende""},{""LTID"":"""",""beg"":115,""kind"":""DBT"",""alt"":""der || mehr"",""text"":""mehr""}]}"
257,"Nur mit einem Minireförmchen, wie der Rat es sich vorgenommen hat, wird das nicht zu haben sein, und deshalb sollen alle Institutionen auf den Prüfstand.","Nur mit einem Minireförmchen, wie der Rat es sich vorgenommen hat, wird das nicht zu haben sein, und deshalb sollen alle Institutionen auf dem Prüfstand.","{""explainHtml"":""<p  class='LT2'><b>Minireförmchen<\/b> : Möglicher Tippfehler gefunden.<\/p>\n"",""explainPreHtml"":""<p  class='LT0'><b>Minireförmchen<\/b> : Möglicher Tippfehler gefunden.<\/p>\n"",""correctedHtml"":""Nur mit einem <u title='Minierförmchen || Minireförmchen'><i class='LT2'>Minireförmchen<\/i><\/u>, wie der Rat es sich vorgenommen hat, wird das nicht zu haben sein, und deshalb sollen alle Institutionen auf <b title='den'>dem<\/b> Prüfstand."",""model"":""UNK"",""editXml"":""Nur mit einem <DBT TOK='Minierförmchen || Minireförmchen'><UNK RID='LT2'>Minireförmchen<\/UNK><\/DBT>, wie der Rat es sich vorgenommen hat, wird das nicht zu haben sein, und deshalb sollen alle Institutionen auf <REP TOK='dem'>den<\/REP> Prüfstand."",""corrected"":""Nur mit einem Minireförmchen, wie der Rat es sich vorgenommen hat, wird das nicht zu haben sein, und deshalb sollen alle Institutionen auf dem Prüfstand."",""editOps"":[{""LTID"":""LT2"",""beg"":14,""kind"":""UNK"",""alt"":"""",""text"":""Minireförmchen""},{""LTID"":"""",""beg"":14,""kind"":""DBT"",""alt"":""Minierförmchen || Minireförmchen"",""text"":""Minireförmchen""},{""LTID"":"""",""beg"":139,""kind"":""REP"",""alt"":""dem"",""text"":""den""}]}"
258,"Im französischen Text steht ""refuse"", im englischen steht ""shall"".Das heißt, dass die Kommission Informationen vertraulich behandeln soll, die derzeit öffentlich zugänglich sind, z. B. in meinem Land.","Im französischen Text steht ""refuse"", im Englischen steht ""Schall"".Das heißt, dass die Kommission Informationen vertraulich behandeln soll, die derzeit öffentlich zugänglich sind, z.B. in meinem Land.","{""explainHtml"":""<p  class='LT2'><b>refuse<\/b> : Möglicher Tippfehler gefunden.<br\/>→ <span class='LTsuggest'>Gemüse<\/span>, <span class='LTsuggest'>Gefäße<\/span>, <span class='LTsuggest'>Gefüge<\/span>, <span class='LTsuggest'>Kreuze<\/span>, <span class='LTsuggest'>Mäuse<\/span>, <span class='LTsuggest'>Devise<\/span>, <span class='LTsuggest'>reverse<\/span>, <span class='LTsuggest'>Läuse<\/span>, <span class='LTsuggest'>Preuße<\/span>, <span class='LTsuggest'>reute<\/span><\/p>\n<p  class='LT4'><b>englischen<\/b> : Meinten Sie <b>Englischen<\/b> (im Sinne von 'in englischener Sprache')? Nach einer Präposition werden Sprachbezeichnungen großgeschrieben.<br\/>→ <span class='LTsuggest'>Englischen<\/span><\/p>\n<p  class='LT6'><b>shall<\/b> : Möglicher Tippfehler gefunden.<br\/>→ <span class='LTsuggest'>soll<\/span>, <span class='LTsuggest'>Fall<\/span>, <span class='LTsuggest'>Hall<\/span>, <span class='LTsuggest'>all<\/span>, <span class='LTsuggest'>half<\/span>, <span class='LTsuggest'>halb<\/span>, <span class='LTsuggest'>hell<\/span>, <span class='LTsuggest'>still<\/span>, <span class='LTsuggest'>halt<\/span>, <span class='LTsuggest'>zahlt<\/span><\/p>\n<p>Überprüfen Sie, ob diese Wörter unveränderlich sind (Person, Ort, Akronym usw.):<br\/>Kommission<\/p>\n"",""explainPreHtml"":""<p  class='LT0'><b>refuse<\/b> : Möglicher Tippfehler gefunden.<br\/>→ <span class='LTsuggest'>Gemüse<\/span>, <span class='LTsuggest'>Gefäße<\/span>, <span class='LTsuggest'>Gefüge<\/span>, <span class='LTsuggest'>Kreuze<\/span>, <span class='LTsuggest'>Mäuse<\/span>, <span class='LTsuggest'>Devise<\/span>, <span class='LTsuggest'>reverse<\/span>, <span class='LTsuggest'>Läuse<\/span>, <span class='LTsuggest'>Preuße<\/span>, <span class='LTsuggest'>reute<\/span><\/p>\n<p  class='LT0'><b>englischen<\/b> : Meinten Sie <b>Englischen<\/b> (im Sinne von 'in englischener Sprache')? Nach einer Präposition werden Sprachbezeichnungen großgeschrieben.<br\/>→ <span class='LTsuggest'>Englischen<\/span><\/p>\n<p  class='LT0'><b>shall<\/b> : Möglicher Tippfehler gefunden.<br\/>→ <span class='LTsuggest'>soll<\/span>, <span class='LTsuggest'>Fall<\/span>, <span class='LTsuggest'>Hall<\/span>, <span class='LTsuggest'>all<\/span>, <span class='LTsuggest'>half<\/span>, <span class='LTsuggest'>halb<\/span>, <span class='LTsuggest'>hell<\/span>, <span class='LTsuggest'>still<\/span>, <span class='LTsuggest'>halt<\/span>, <span class='LTsuggest'>zahlt<\/span><\/p>\n"",""correctedHtml"":""Im französischen Text steht \""<u title='Refuse || Creuse'><i class='LT2'>refuse<\/i><\/u>\"", im <b title='englischen'><u class='LT4'>Englischen<\/u><\/b> steht \""<b title='shall'><i class='LT6'>Schall<\/i><\/b>\"".Das heißt, dass die Kommission Informationen vertraulich behandeln soll, die derzeit öffentlich zugänglich sind, z.<img src='BugSmall.png' class='smallbug'  title=' '\/>B. in meinem Land."",""model"":""UNK"",""editXml"":""Im französischen Text steht \""<DBT TOK='Refuse || Creuse'><UNK RID='LT2'>refuse<\/UNK><\/DBT>\"", im <REP TOK='Englischen'><DBT RID='LT4'>englischen<\/DBT><\/REP> steht \""<REP TOK='Schall'><UNK RID='LT6'>shall<\/UNK><\/REP>\"".Das heißt, dass die Kommission Informationen vertraulich behandeln soll, die derzeit öffentlich zugänglich sind, z.<DEL TOK=' '> <\/DEL>B. in meinem Land."",""corrected"":""Im französischen Text steht \""refuse\"", im Englischen steht \""Schall\"".Das heißt, dass die Kommission Informationen vertraulich behandeln soll, die derzeit öffentlich zugänglich sind, z.B. in meinem Land."",""editOps"":[{""LTID"":""LT2"",""beg"":29,""kind"":""UNK"",""alt"":"""",""text"":""refuse""},{""LTID"":"""",""beg"":29,""kind"":""DBT"",""alt"":""Refuse || Creuse"",""text"":""refuse""},{""LTID"":""LT4"",""beg"":41,""kind"":""DBT"",""alt"":"""",""text"":""englischen""},{""LTID"":"""",""beg"":41,""kind"":""REP"",""alt"":""Englischen"",""text"":""englischen""},{""LTID"":""LT6"",""beg"":59,""kind"":""UNK"",""alt"":"""",""text"":""shall""},{""LTID"":"""",""beg"":59,""kind"":""REP"",""alt"":""Schall"",""text"":""shall""},{""LTID"":"""",""beg"":181,""kind"":""DEL"",""alt"":"" "",""text"":"" ""}]}"
